iteration,windtexter,application,total_cost,probability_type,probability_cost
68,Baseline,millitary,867.43,message_block_cost,864.0
69,Partial,private,45.0,message_block_cost,42.0
69,Baseline,commercial,433.71,message_block_cost,432.0
69,Partial,commercial,52.8,message_block_cost,26.4
69,Full,commercial,52.8,message_block_cost,8.8
69,Full,government,4.0,message_block_cost,42.0
70,Partial,private,14.06,message_block_cost,13.2
70,Full,private,14.06,message_block_cost,14.0
70,Baseline,commercial,168.0,message_block_cost,84.0
70,Partial,commercial,27.9,message_block_cost,26.4
70,Partial,government,42.17,message_block_cost,39.6
70,Full,government,42.17,message_block_cost,13.2
71,Baseline,private,318.0,message_block_cost,102.0
71,Partial,government,165.6,message_block_cost,39.6
71,Full,millitary,5.34,message_block_cost,17.6
72,Partial,private,13.87,message_block_cost,13.2
72,Baseline,millitary,64.8,message_block_cost,52.8
72,Partial,millitary,171.43,message_block_cost,168.0
72,Full,millitary,171.43,message_block_cost,56.0
73,Full,commercial,3.21,message_block_cost,28.0
73,Baseline,government,41.6,message_block_cost,39.6
73,Partial,government,42.17,message_block_cost,39.6
73,Full,government,42.17,message_block_cost,42.0
73,Baseline,millitary,220.8,message_block_cost,168.0
74,Baseline,private,42.86,message_block_cost,42.0
74,Partial,private,42.86,message_block_cost,42.0
74,Partial,commercial,85.71,message_block_cost,84.0
74,Full,commercial,85.71,message_block_cost,28.0
74,Baseline,government,128.0,message_block_cost,126.0
74,Baseline,millitary,171.43,message_block_cost,168.0
74,Partial,millitary,56.23,message_block_cost,52.8
75,Baseline,private,144.0,message_block_cost,42.0
75,Full,private,3.86,message_block_cost,14.0
75,Full,commercial,85.5,message_block_cost,8.8
75,Baseline,government,165.6,message_block_cost,126.0
75,Partial,government,128.57,message_block_cost,126.0
75,Baseline,millitary,171.43,message_block_cost,168.0
75,Partial,millitary,55.47,message_block_cost,52.8
76,Partial,private,13.95,message_block_cost,13.2
76,Full,private,13.95,message_block_cost,4.4
76,Baseline,commercial,28.11,message_block_cost,26.4
76,Full,commercial,85.33,message_block_cost,8.8
76,Baseline,government,42.17,message_block_cost,39.6
76,Full,government,42.17,message_block_cost,13.2
77,Baseline,private,13.95,message_block_cost,13.2
77,Partial,private,42.86,message_block_cost,42.0
77,Full,private,42.86,message_block_cost,14.0
77,Partial,commercial,27.73,message_block_cost,26.4
77,Full,commercial,27.73,message_block_cost,8.8
77,Baseline,government,308.57,message_block_cost,306.0
77,Full,government,4.57,message_block_cost,42.0
78,Partial,private,13.87,message_block_cost,13.2
78,Full,private,13.87,message_block_cost,4.4
78,Partial,commercial,85.71,message_block_cost,84.0
78,Partial,government,41.6,message_block_cost,39.6
78,Full,government,41.6,message_block_cost,42.0
78,Partial,millitary,171.0,message_block_cost,168.0
79,Full,private,13.87,message_block_cost,4.4
79,Baseline,commercial,288.0,message_block_cost,204.0
79,Partial,commercial,27.9,message_block_cost,26.4
79,Partial,government,252.0,message_block_cost,126.0
79,Baseline,millitary,64.8,message_block_cost,52.8
79,Partial,millitary,171.43,message_block_cost,168.0
80,Baseline,commercial,288.0,message_block_cost,84.0
80,Baseline,government,48.6,message_block_cost,39.6
80,Partial,government,128.25,message_block_cost,126.0
80,Partial,millitary,55.8,message_block_cost,52.8
80,Full,millitary,55.8,message_block_cost,17.6
81,Full,private,1.53,message_block_cost,4.4
81,Baseline,commercial,52.8,message_block_cost,26.4
81,Full,government,18.0,message_block_cost,13.2
81,Partial,millitary,171.0,message_block_cost,168.0
82,Full,commercial,3.42,message_block_cost,28.0
82,Baseline,government,315.0,message_block_cost,306.0
82,Baseline,millitary,460.8,message_block_cost,52.8
83,Full,commercial,3.42,message_block_cost,8.8
83,Full,government,5.14,message_block_cost,13.2
83,Partial,millitary,171.43,message_block_cost,168.0
84,Full,private,1.72,message_block_cost,4.4
84,Baseline,commercial,28.11,message_block_cost,26.4
84,Full,commercial,3.0,message_block_cost,8.8
84,Full,government,128.57,message_block_cost,42.0
85,Baseline,private,55.2,message_block_cost,13.2
85,Partial,private,55.2,message_block_cost,13.2
85,Partial,commercial,85.33,message_block_cost,84.0
