iteration,windtexter,application,total_cost,probability_type,probability_cost
4,Partial,government,42.17,message_block_cost,39.6
4,Full,millitary,56.23,message_block_cost,56.0
5,Partial,private,55.2,message_block_cost,42.0
5,Full,private,55.2,message_block_cost,4.4
5,Baseline,government,165.6,message_block_cost,39.6
5,Full,millitary,24.0,message_block_cost,17.6
6,Baseline,private,42.86,message_block_cost,42.0
6,Baseline,commercial,90.0,message_block_cost,84.0
6,Partial,government,128.57,message_block_cost,126.0
6,Full,millitary,5.67,message_block_cost,56.0
7,Baseline,private,16.2,message_block_cost,13.2
7,Full,private,1.72,message_block_cost,4.4
7,Baseline,commercial,110.4,message_block_cost,84.0
7,Full,commercial,3.04,message_block_cost,8.8
7,Partial,government,42.17,message_block_cost,39.6
7,Full,government,42.17,message_block_cost,13.2
7,Baseline,millitary,64.8,message_block_cost,52.8
7,Partial,millitary,171.0,message_block_cost,168.0
8,Partial,private,42.75,message_block_cost,42.0
8,Baseline,commercial,433.5,message_block_cost,432.0
8,Full,government,4.0,message_block_cost,13.2
8,Baseline,millitary,576.0,message_block_cost,408.0
8,Partial,millitary,170.67,message_block_cost,168.0
9,Baseline,private,258.0,message_block_cost,42.0
9,Partial,commercial,110.4,message_block_cost,84.0
9,Baseline,government,165.6,message_block_cost,126.0
9,Partial,government,42.17,message_block_cost,39.6
9,Baseline,millitary,55.8,message_block_cost,52.8
9,Partial,millitary,170.67,message_block_cost,168.0
9,Full,millitary,170.67,message_block_cost,17.6
10,Baseline,private,144.0,message_block_cost,42.0
10,Baseline,commercial,636.0,message_block_cost,204.0
10,Full,government,128.25,message_block_cost,42.0
11,Baseline,commercial,408.0,message_block_cost,204.0
11,Partial,commercial,168.0,message_block_cost,84.0
11,Partial,government,165.6,message_block_cost,126.0
11,Full,government,165.6,message_block_cost,42.0
11,Baseline,millitary,411.43,message_block_cost,408.0
11,Partial,millitary,105.6,message_block_cost,52.8
12,Baseline,private,13.87,message_block_cost,13.2
12,Partial,private,42.86,message_block_cost,42.0
12,Full,commercial,28.11,message_block_cost,8.8
12,Baseline,government,315.0,message_block_cost,306.0
12,Partial,millitary,180.0,message_block_cost,168.0
13,Baseline,private,102.86,message_block_cost,102.0
14,Partial,private,42.86,message_block_cost,42.0
14,Full,private,42.86,message_block_cost,14.0
14,Baseline,commercial,230.4,message_block_cost,26.4
14,Full,commercial,28.11,message_block_cost,8.8
14,Partial,government,128.57,message_block_cost,126.0
14,Full,government,128.57,message_block_cost,42.0
14,Partial,millitary,56.23,message_block_cost,52.8
14,Full,millitary,56.23,message_block_cost,17.6
15,Baseline,private,45.0,message_block_cost,42.0
15,Full,private,1.61,message_block_cost,4.4
15,Partial,commercial,27.9,message_block_cost,26.4
15,Baseline,government,165.6,message_block_cost,126.0
16,Full,private,3.67,message_block_cost,14.0
16,Baseline,commercial,168.0,message_block_cost,84.0
16,Partial,commercial,110.4,message_block_cost,26.4
17,Baseline,private,13.95,message_block_cost,13.2
17,Baseline,commercial,288.0,message_block_cost,84.0
17,Full,millitary,170.67,message_block_cost,17.6
18,Full,private,1.53,message_block_cost,4.4
18,Baseline,commercial,90.0,message_block_cost,84.0
18,Partial,commercial,52.8,message_block_cost,26.4
18,Baseline,millitary,171.43,message_block_cost,168.0
18,Full,millitary,6.43,message_block_cost,17.6
19,Baseline,private,204.0,message_block_cost,102.0
19,Partial,commercial,110.4,message_block_cost,26.4
19,Baseline,government,41.85,message_block_cost,39.6
20,Baseline,private,42.75,message_block_cost,42.0
20,Partial,commercial,85.71,message_block_cost,84.0
20,Full,commercial,85.71,message_block_cost,8.8
20,Partial,millitary,220.8,message_block_cost,168.0
21,Baseline,private,55.2,message_block_cost,13.2
21,Full,private,3.67,message_block_cost,14.0
21,Full,commercial,7.33,message_block_cost,8.8
21,Partial,government,252.0,message_block_cost,126.0
21,Baseline,millitary,171.43,message_block_cost,168.0
22,Partial,millitary,171.0,message_block_cost,168.0
23,Full,commercial,3.42,message_block_cost,8.8
23,Baseline,government,165.6,message_block_cost,39.6
23,Partial,government,42.17,message_block_cost,39.6
23,Full,millitary,6.1,message_block_cost,17.6
24,Baseline,commercial,168.0,message_block_cost,84.0
24,Baseline,government,128.57,message_block_cost,126.0
24,Partial,government,41.85,message_block_cost,39.6
25,Partial,private,13.95,message_block_cost,13.2
25,Baseline,commercial,32.4,message_block_cost,26.4
25,Partial,commercial,28.11,message_block_cost,26.4
25,Baseline,government,165.6,message_block_cost,126.0
25,Partial,government,128.0,message_block_cost,126.0
25,Baseline,millitary,576.0,message_block_cost,408.0
25,Full,millitary,171.0,message_block_cost,56.0
26,Partial,commercial,110.4,message_block_cost,84.0
26,Full,government,11.25,message_block_cost,13.2
27,Baseline,private,258.0,message_block_cost,42.0
27,Partial,private,84.0,message_block_cost,42.0
27,Full,private,84.0,message_block_cost,4.4
27,Partial,commercial,52.8,message_block_cost,26.4
27,Baseline,millitary,876.0,message_block_cost,864.0
28,Baseline,private,16.2,message_block_cost,13.2
28,Baseline,commercial,288.0,message_block_cost,204.0
28,Baseline,government,315.0,message_block_cost,306.0
28,Baseline,millitary,64.8,message_block_cost,52.8
29,Baseline,private,42.86,message_block_cost,42.0
29,Partial,private,42.86,message_block_cost,42.0
29,Full,commercial,3.42,message_block_cost,8.8
29,Baseline,government,315.0,message_block_cost,306.0
29,Partial,government,41.6,message_block_cost,39.6
29,Full,government,41.6,message_block_cost,42.0
30,Full,private,1.42,message_block_cost,4.4
30,Baseline,government,41.6,message_block_cost,39.6
31,Partial,private,13.87,message_block_cost,13.2
31,Baseline,commercial,90.0,message_block_cost,84.0
31,Full,government,42.17,message_block_cost,42.0
32,Baseline,private,26.4,message_block_cost,13.2
32,Baseline,commercial,32.4,message_block_cost,26.4
32,Full,commercial,3.42,message_block_cost,8.8
32,Partial,government,165.6,message_block_cost,126.0
32,Partial,millitary,336.0,message_block_cost,168.0
32,Full,millitary,336.0,message_block_cost,56.0
33,Partial,millitary,171.43,message_block_cost,168.0
33,Full,millitary,171.43,message_block_cost,17.6
34,Baseline,private,13.87,message_block_cost,13.2
34,Full,private,42.75,message_block_cost,14.0
34,Full,commercial,3.42,message_block_cost,28.0
34,Partial,government,41.85,message_block_cost,39.6
34,Full,government,41.85,message_block_cost,13.2
34,Partial,millitary,105.6,message_block_cost,52.8
35,Baseline,private,42.86,message_block_cost,42.0
35,Full,private,1.61,message_block_cost,4.4
35,Full,commercial,2.66,message_block_cost,28.0
35,Full,millitary,56.23,message_block_cost,17.6
36,Baseline,private,26.4,message_block_cost,13.2
36,Partial,private,13.87,message_block_cost,13.2
36,Baseline,commercial,110.4,message_block_cost,84.0
36,Partial,government,42.17,message_block_cost,39.6
36,Baseline,millitary,420.0,message_block_cost,408.0
36,Full,millitary,6.43,message_block_cost,17.6
37,Baseline,private,84.0,message_block_cost,42.0
37,Full,government,4.57,message_block_cost,42.0
37,Baseline,millitary,105.6,message_block_cost,52.8
38,Full,private,14.06,message_block_cost,4.4
38,Baseline,commercial,52.8,message_block_cost,26.4
38,Partial,government,128.25,message_block_cost,126.0
39,Full,private,3.75,message_block_cost,4.4
39,Baseline,commercial,230.4,message_block_cost,26.4
39,Partial,commercial,28.11,message_block_cost,26.4
39,Baseline,millitary,220.8,message_block_cost,52.8
40,Full,private,42.75,message_block_cost,4.4
40,Partial,government,128.25,message_block_cost,126.0
41,Partial,private,42.86,message_block_cost,42.0
41,Full,private,42.86,message_block_cost,4.4
41,Baseline,commercial,433.33,message_block_cost,432.0
41,Partial,government,128.57,message_block_cost,126.0
41,Baseline,millitary,220.8,message_block_cost,168.0
41,Full,millitary,6.1,message_block_cost,17.6
42,Baseline,private,55.2,message_block_cost,13.2
43,Baseline,private,219.0,message_block_cost,216.0
43,Baseline,commercial,168.0,message_block_cost,84.0
43,Full,commercial,3.42,message_block_cost,28.0
43,Partial,government,41.85,message_block_cost,39.6
43,Full,government,41.85,message_block_cost,13.2
43,Baseline,millitary,56.23,message_block_cost,52.8
44,Full,private,42.86,message_block_cost,14.0
44,Full,commercial,85.5,message_block_cost,28.0
44,Baseline,government,41.6,message_block_cost,39.6
44,Full,government,42.17,message_block_cost,42.0
44,Baseline,millitary,411.43,message_block_cost,408.0
45,Baseline,government,657.0,message_block_cost,648.0
45,Partial,government,252.0,message_block_cost,126.0
45,Full,government,252.0,message_block_cost,42.0
45,Partial,millitary,170.67,message_block_cost,168.0
45,Full,millitary,170.67,message_block_cost,56.0
46,Baseline,private,13.87,message_block_cost,13.2
46,Full,private,1.5,message_block_cost,4.4
46,Baseline,government,345.6,message_block_cost,306.0
46,Full,government,4.25,message_block_cost,42.0
47,Partial,private,13.95,message_block_cost,13.2
47,Full,private,13.95,message_block_cost,14.0
47,Full,commercial,85.71,message_block_cost,28.0
47,Baseline,government,128.0,message_block_cost,126.0
47,Baseline,millitary,171.43,message_block_cost,168.0
48,Full,private,42.86,message_block_cost,14.0
48,Partial,commercial,85.71,message_block_cost,84.0
48,Partial,government,42.17,message_block_cost,39.6
48,Baseline,millitary,220.8,message_block_cost,52.8
49,Baseline,commercial,32.4,message_block_cost,26.4
49,Partial,commercial,28.11,message_block_cost,26.4
50,Baseline,commercial,85.71,message_block_cost,84.0
50,Full,commercial,3.42,message_block_cost,28.0
50,Baseline,government,315.0,message_block_cost,306.0
50,Baseline,millitary,56.23,message_block_cost,52.8
51,Baseline,private,42.67,message_block_cost,42.0
51,Baseline,commercial,52.8,message_block_cost,26.4
51,Full,government,4.57,message_block_cost,42.0
51,Baseline,millitary,105.6,message_block_cost,52.8
52,Baseline,commercial,90.0,message_block_cost,84.0
52,Partial,commercial,168.0,message_block_cost,84.0
52,Full,commercial,168.0,message_block_cost,8.8
52,Baseline,government,345.6,message_block_cost,306.0
52,Full,millitary,5.67,message_block_cost,56.0
53,Partial,commercial,110.4,message_block_cost,84.0
53,Full,commercial,110.4,message_block_cost,8.8
53,Baseline,government,657.0,message_block_cost,648.0
54,Baseline,private,42.75,message_block_cost,42.0
54,Partial,private,13.87,message_block_cost,13.2
54,Full,commercial,85.33,message_block_cost,8.8
54,Baseline,millitary,171.43,message_block_cost,168.0
55,Baseline,private,102.75,message_block_cost,102.0
55,Partial,millitary,171.43,message_block_cost,168.0
56,Partial,commercial,85.33,message_block_cost,84.0
56,Baseline,government,128.25,message_block_cost,126.0
56,Full,government,4.57,message_block_cost,42.0
56,Baseline,millitary,170.67,message_block_cost,168.0
56,Full,millitary,55.47,message_block_cost,56.0
57,Baseline,private,45.0,message_block_cost,42.0
57,Full,commercial,3.21,message_block_cost,8.8
57,Baseline,government,308.0,message_block_cost,306.0
57,Full,government,11.57,message_block_cost,42.0
57,Full,millitary,6.1,message_block_cost,56.0
58,Baseline,private,216.67,message_block_cost,216.0
58,Full,private,14.06,message_block_cost,14.0
58,Baseline,government,687.6,message_block_cost,39.6
58,Partial,government,79.2,message_block_cost,39.6
58,Baseline,millitary,220.8,message_block_cost,52.8
58,Partial,millitary,171.0,message_block_cost,168.0
59,Baseline,private,84.0,message_block_cost,42.0
59,Baseline,commercial,110.4,message_block_cost,84.0
59,Baseline,government,687.6,message_block_cost,648.0
59,Partial,government,128.57,message_block_cost,126.0
59,Full,millitary,171.0,message_block_cost,17.6
60,Partial,private,13.95,message_block_cost,13.2
60,Baseline,commercial,110.4,message_block_cost,84.0
60,Partial,government,128.25,message_block_cost,126.0
60,Full,government,128.25,message_block_cost,13.2
60,Baseline,millitary,171.0,message_block_cost,168.0
61,Baseline,private,55.2,message_block_cost,42.0
61,Full,private,3.67,message_block_cost,14.0
61,Baseline,commercial,288.0,message_block_cost,204.0
61,Full,commercial,85.33,message_block_cost,28.0
61,Baseline,government,432.0,message_block_cost,126.0
61,Partial,millitary,56.23,message_block_cost,52.8
62,Partial,commercial,27.9,message_block_cost,26.4
62,Baseline,government,128.57,message_block_cost,126.0
62,Partial,government,128.57,message_block_cost,126.0
62,Full,government,128.57,message_block_cost,42.0
62,Baseline,millitary,1032.0,message_block_cost,864.0
62,Full,millitary,6.86,message_block_cost,17.6
63,Baseline,private,216.86,message_block_cost,216.0
63,Partial,private,55.2,message_block_cost,42.0
63,Partial,commercial,85.33,message_block_cost,84.0
63,Baseline,government,79.2,message_block_cost,39.6
63,Partial,government,79.2,message_block_cost,39.6
64,Partial,commercial,27.73,message_block_cost,26.4
64,Baseline,government,308.57,message_block_cost,306.0
64,Full,government,4.25,message_block_cost,42.0
64,Baseline,millitary,171.43,message_block_cost,168.0
65,Baseline,private,13.95,message_block_cost,13.2
65,Baseline,commercial,32.4,message_block_cost,26.4
65,Baseline,government,41.85,message_block_cost,39.6
65,Full,government,4.82,message_block_cost,42.0
66,Baseline,private,144.0,message_block_cost,42.0
66,Full,government,4.82,message_block_cost,42.0
66,Baseline,millitary,180.0,message_block_cost,168.0
67,Baseline,private,16.2,message_block_cost,13.2
67,Full,commercial,3.42,message_block_cost,8.8
67,Baseline,millitary,220.8,message_block_cost,52.8
67,Partial,millitary,64.8,message_block_cost,52.8
68,Partial,private,13.87,message_block_cost,13.2
68,Baseline,commercial,52.8,message_block_cost,26.4
68,Partial,commercial,27.73,message_block_cost,26.4
68,Baseline,government,252.0,message_block_cost,126.0
69,Baseline,private,13.87,message_block_cost,13.2
69,Baseline,commercial,458.4,message_block_cost,26.4
70,Partial,private,13.87,message_block_cost,13.2
70,Baseline,commercial,288.0,message_block_cost,204.0
70,Baseline,government,165.6,message_block_cost,126.0
70,Full,government,48.6,message_block_cost,13.2
70,Partial,millitary,171.0,message_block_cost,168.0
71,Full,commercial,28.11,message_block_cost,8.8
71,Partial,government,41.6,message_block_cost,39.6
71,Full,government,41.6,message_block_cost,13.2
71,Baseline,millitary,420.0,message_block_cost,408.0
71,Full,millitary,171.0,message_block_cost,56.0
72,Partial,private,55.2,message_block_cost,13.2
72,Full,private,55.2,message_block_cost,4.4
72,Partial,commercial,90.0,message_block_cost,84.0
72,Full,commercial,90.0,message_block_cost,28.0
72,Baseline,millitary,64.8,message_block_cost,52.8
72,Full,millitary,6.43,message_block_cost,17.6
